CaseID,Weight,AttentionToPolitics,StateOfRegistration,VoteInPrimary,HopefulAboutUS,AfraidAboutUS,OutragedAboutUS,AngryAboutUS,HappyAboutUS,WorriedAboutUS,ProudAboutUS,IrritatedAboutUS,NervousAboutUS,PresApproval,BidenTherm,TrumpTherm,DemPartyTherm,GOPPartyTherm,SCOTUSTherm,RConservatism,BidenConservatism,TrumpConservatism,SCOTUSAbortionUpset,GeerVCTYear,GeerLookup,HowManyChildren,RHHLaborUnion,RFemale,RLatino,RAge,REducation
221746,1.970655355,4,45,0,4,4,4,4,4,4,1,4,4,3,NA,NA,NA,NA,50,NA,NA,NA,4,1983,NA,1,0,1,0,51,2
221753,NA,2,42,0,1,1,4,4,1,4,1,4,5,1,0,100,15,85,-6,6,1,6,7,1950,NA,0,1,1,0,80,2
221760,0.823747674,2,9,0,4,3,3,3,3,3,4,3,3,4,70,15,70,50,70,3,4,6,7,2008,NA,4,1,1,0,48,5
221777,1.208398816,1,6,1,1,5,5,5,1,5,1,5,5,4,60,0,0,0,0,2,6,7,7,1976,NA,1,0,0,0,32,3
221784,0.600646922,3,NA,0,3,4,4,4,3,4,1,4,3,4,70,50,40,60,50,NA,6,4,6,1972,NA,2,0,1,0,52,4
221807,0.664105189,2,21,1,3,4,4,4,2,4,2,4,4,4,100,NA,100,0,70,4,4,7,NA,NA,NA,0,1,1,0,NA,5
221814,0.33182353,2,20,1,2,3,4,4,2,4,1,4,4,4,70,0,60,40,40,NA,4,4,4,NA,NA,1,0,1,0,54,3
221838,0.573808016,1,20,1,1,3,3,3,2,4,2,5,3,4,30,0,0,15,85,5,2,4,4,1948,NA,0,0,0,0,72,5
221852,0.445152527,2,47,1,4,4,4,5,4,5,4,5,4,1,0,100,0,85,70,6,1,6,3,NA,NA,0,1,0,0,64,3
221869,0.436051733,2,55,1,4,4,2,3,2,2,3,3,3,2,70,70,30,70,75,5,3,4,7,1980,NA,0,0,1,0,60,3
221876,0.561633643,2,47,0,1,4,5,4,1,4,1,5,5,4,20,0,50,40,20,4,3,4,4,NA,NA,0,0,0,0,59,3
221883,1.757920102,2,5,0,3,1,1,2,4,2,4,1,3,1,40,85,0,70,70,7,2,6,1,NA,NA,3,0,1,0,51,4
221890,1.02202504,3,20,0,2,4,4,5,1,4,1,4,5,4,70,0,70,5,40,2,4,7,7,2001,NA,2,0,0,1,39,5
221906,0.725315352,4,NA,0,3,3,3,3,3,3,3,3,3,1,50,NA,50,50,50,NA,4,4,7,1996,NA,4,0,1,0,24,2
221920,0.524841574,3,36,0,3,2,2,3,1,3,1,3,3,2,50,60,0,NA,100,7,1,7,1,NA,NA,0,0,1,0,80,1
221937,1.553054442,2,13,1,1,3,4,4,1,4,1,4,4,4,85,60,85,30,89,5,5,1,4,1979,NA,0,0,0,0,44,2
221944,NA,2,24,1,2,3,4,4,1,4,1,4,3,3,80,15,70,20,-6,NA,2,7,4,1890,NA,0,0,0,0,67,4
221951,NA,1,23,0,3,2,2,1,3,3,2,1,4,1,0,100,0,70,-6,4,1,7,7,1976,NA,0,0,1,0,NA,5
221968,0.571737979,2,48,0,3,2,2,3,2,5,3,3,3,4,60,0,70,60,85,6,4,1,6,1995,NA,1,1,1,1,52,4
221975,0.543133783,3,50,1,2,5,4,4,1,5,1,5,4,4,100,0,70,15,60,3,3,6,7,1976,NA,1,0,1,0,41,5
221982,0.297921854,1,18,1,2,2,4,4,1,3,1,4,4,4,70,0,70,30,40,2,2,6,4,1890,NA,0,0,0,0,69,4
221999,0.34121274,1,6,1,1,5,5,5,1,5,1,5,5,4,100,0,50,0,60,2,2,7,7,1967,NA,0,0,1,0,71,5
222008,1.667099088,2,39,0,1,5,5,5,1,5,1,5,5,4,85,0,85,15,70,4,4,5,4,NA,NA,0,1,0,0,61,3
222022,1.456305889,1,17,1,1,5,5,5,1,5,1,5,5,4,85,0,65,15,55,2,5,7,7,1976,NA,0,1,1,0,28,5
222039,0.363442855,2,55,1,4,1,2,2,4,2,4,2,2,1,0,100,0,100,85,6,1,6,4,1974,NA,0,0,0,0,43,3
222046,0.704864437,2,20,1,2,3,4,3,2,4,3,4,3,1,10,100,25,75,75,7,2,6,1,1905,NA,1,1,1,0,36,3
222053,0.876628677,1,25,1,1,5,5,5,1,5,1,5,5,4,85,0,85,0,85,2,4,7,7,2006,NA,0,0,0,0,77,5
222060,0.633373026,3,37,0,2,5,5,5,1,5,2,5,5,1,30,70,0,70,70,6,1,6,6,1960,NA,0,0,1,0,65,3
222091,1.311830843,1,42,1,3,3,4,3,1,4,2,4,4,4,80,0,30,15,20,4,2,7,4,1970,NA,2,1,1,0,61,2
222107,1.68756439,2,28,0,1,4,4,4,1,4,1,4,4,4,70,0,70,30,60,4,4,7,4,1980,NA,0,0,1,0,80,2
222114,0.344325561,2,48,1,4,2,3,2,3,4,4,3,3,1,15,85,0,70,60,6,1,6,4,2000,NA,1,0,1,0,30,3
222121,1.002660706,1,36,1,3,4,5,5,1,4,1,5,4,4,85,0,60,5,50,2,3,7,7,1975,NA,0,0,0,0,51,3
222138,1.677956942,2,48,0,3,4,2,2,2,3,2,3,3,2,15,70,30,70,60,5,2,6,1,1958,NA,1,0,0,0,63,3
222169,0.423793485,2,47,1,3,4,4,4,3,4,3,4,4,1,0,100,0,85,70,6,1,6,4,1960,NA,0,0,1,0,48,3
222183,0.573467326,1,25,1,1,5,5,5,1,5,1,5,5,4,100,0,80,15,40,4,2,7,7,NA,NA,0,0,1,0,73,3
222190,1.233877304,4,42,0,4,2,2,1,4,2,3,3,2,1,30,80,20,80,70,6,3,6,5,1900,NA,1,0,1,0,26,5
222213,1.063520105,1,8,1,1,5,5,5,1,5,1,5,5,4,85,0,85,0,40,1,2,7,7,1984,NA,0,0,0,1,74,2
222220,0.574534713,4,NA,0,3,3,3,3,2,4,1,4,3,4,0,0,0,0,0,NA,7,7,7,1956,NA,1,0,1,1,42,3
222237,1.17435966,3,17,0,5,3,4,3,4,3,3,4,3,2,50,70,NA,70,50,6,1,7,2,1896,2,1,1,1,1,49,1
222244,NA,3,40,0,3,3,4,4,2,3,2,5,3,1,30,60,50,60,-6,5,2,7,1,2002,NA,0,0,0,1,27,4
222251,0.399904404,1,11,1,1,5,5,5,2,5,3,5,5,4,80,0,85,15,40,1,3,7,7,1967,NA,0,0,0,0,53,5
222268,0.503820968,2,NA,0,3,3,3,3,2,3,2,5,3,1,0,85,0,85,85,3,4,4,6,1997,NA,0,0,0,0,64,3
222275,2.199071777,2,39,1,5,3,4,3,5,3,5,4,3,1,NA,100,0,60,85,6,1,6,4,NA,NA,0,0,1,0,61,2
222299,1.012668906,2,25,1,1,5,4,4,1,5,1,4,5,4,70,0,60,0,50,1,2,7,6,1984,NA,0,0,0,0,26,4
222312,0.639370557,2,48,1,4,1,5,5,3,1,4,5,1,1,0,100,0,100,100,7,1,7,1,NA,NA,0,0,1,0,66,3
222336,0.799680091,2,16,0,2,4,3,4,2,4,2,3,4,4,50,50,0,70,85,5,2,7,7,NA,NA,0,0,0,0,NA,4
222343,NA,3,13,1,2,4,5,4,1,4,1,5,5,4,100,0,70,0,-6,4,2,6,4,1970,NA,0,0,1,0,29,4
222350,0.590099041,2,45,0,4,3,3,4,2,2,1,5,4,1,15,85,0,85,60,7,1,6,1,NA,NA,0,0,1,0,57,4
222367,1.219879881,2,36,0,3,4,5,5,2,4,3,3,3,1,15,85,15,70,86,5,2,6,1,1962,NA,0,0,1,0,66,3
222374,2.979590451,4,24,1,3,3,3,3,3,3,3,3,3,4,50,30,70,15,50,6,6,2,6,1970,NA,0,0,0,0,25,2
222381,6.078427208,4,26,0,2,4,4,3,2,4,2,3,3,4,100,0,100,15,70,2,2,7,6,2000,NA,1,0,0,0,36,2
222398,4.737343089,1,6,0,3,4,5,5,1,5,2,4,3,4,100,0,50,50,85,4,2,3,4,1896,1,1,0,0,1,31,2
222404,0.497124928,1,34,1,2,5,5,5,1,5,1,5,5,4,85,0,75,0,60,3,2,NA,7,1960,NA,0,0,0,0,70,4
222435,1.474991526,1,NA,0,3,2,4,3,2,3,1,5,5,4,60,15,60,50,30,5,2,7,6,2018,NA,0,0,0,1,42,4
222442,1.658201188,2,17,1,1,5,5,5,1,5,1,5,5,4,100,0,85,15,40,NA,2,7,7,2000,NA,0,0,1,0,75,3
222459,1.001825813,1,41,1,2,4,5,4,2,5,5,5,4,4,85,0,75,0,40,3,4,6,7,NA,NA,1,0,1,1,57,5
222466,0.355492091,1,48,1,2,5,5,5,2,5,3,5,5,4,100,0,60,15,30,NA,4,4,4,NA,NA,0,0,0,1,NA,4
222473,4.15157037,1,25,1,1,4,4,5,1,4,1,4,4,4,100,0,85,0,60,2,3,6,7,NA,NA,0,0,0,0,61,5
222480,0.281418987,3,55,0,1,2,4,4,1,4,2,3,4,4,85,0,69,8,25,2,2,6,6,1913,NA,0,0,1,0,63,3
222510,0.521774055,2,27,1,1,3,3,3,1,4,2,4,3,1,50,100,0,100,60,7,1,6,1,1987,NA,0,0,0,0,80,4
222527,0.100074897,2,17,1,2,3,3,3,2,2,3,3,3,3,100,15,50,70,100,NA,6,1,4,NA,NA,0,0,1,0,80,5
222541,0.743661766,1,39,1,4,3,4,3,3,4,3,4,2,1,0,70,0,85,85,6,1,6,2,1956,NA,0,0,0,0,58,4
222558,0.840132466,1,24,1,2,2,3,3,2,4,1,4,3,4,100,0,75,20,70,3,4,7,4,2019,NA,1,1,0,0,50,5
222572,2.007279713,4,NA,0,3,2,1,3,1,2,1,3,2,4,50,0,65,50,50,NA,4,6,4,1880,NA,0,0,1,0,38,3
222589,0.293734238,2,42,1,3,3,3,3,3,3,3,3,3,1,30,100,15,85,100,6,2,6,4,2000,NA,0,0,0,0,64,4
222596,0.783672473,1,12,1,2,3,4,3,1,3,1,4,3,4,70,0,60,15,50,3,3,6,6,1976,NA,0,0,0,0,62,4
222602,0.250420243,2,17,1,1,4,4,5,2,4,1,5,4,4,85,0,60,5,60,2,4,6,7,1952,NA,0,1,0,0,64,5
222626,0.966002151,3,48,0,2,4,4,4,1,3,2,5,4,1,0,100,0,100,75,5,1,6,4,1994,NA,0,0,1,0,45,2
222633,1.103659602,4,NA,0,2,5,5,5,1,5,1,4,5,4,NA,0,60,15,40,4,4,7,7,1999,NA,0,0,1,0,59,3
222657,0.65627389,2,NA,0,3,4,4,3,2,4,2,4,3,4,85,15,70,30,77,5,5,5,4,1967,NA,0,0,0,0,75,3
222664,1.368476042,4,24,0,2,3,3,2,2,3,2,4,4,4,40,40,15,15,50,5,2,7,2,1972,NA,0,0,1,0,80,1
222671,1.590256129,3,39,0,2,1,4,4,3,3,1,3,2,2,50,50,30,20,50,4,3,5,7,1942,NA,0,0,0,0,23,3
222688,1.160112968,2,12,0,2,5,5,4,1,5,1,4,5,4,85,0,70,30,40,2,3,1,7,2000,NA,0,0,1,0,55,3
222695,0.801587654,2,9,0,2,4,4,4,1,4,1,4,3,2,10,70,5,50,55,6,2,5,1,1995,NA,0,0,0,0,63,5
222701,0.619707262,1,48,0,3,3,4,3,3,4,3,4,4,1,0,100,0,100,85,6,1,6,2,NA,NA,0,0,0,0,80,3
222718,0.56984692,3,8,0,4,3,4,4,3,3,3,4,3,2,40,60,40,60,70,5,2,6,4,1950,NA,0,0,0,0,61,4
222725,0.798001874,2,NA,0,3,3,1,1,3,3,3,1,1,4,70,30,85,50,85,3,4,7,6,NA,NA,0,0,1,0,74,4
222732,2.321818116,2,35,0,2,2,3,2,1,5,1,4,3,4,75,15,70,60,70,4,2,5,4,2000,NA,0,0,1,0,41,3
222749,0.638100524,2,37,1,5,2,4,4,3,4,4,3,3,1,0,100,0,85,70,5,1,6,4,1998,NA,1,0,1,0,34,4
222756,0.541715392,1,25,1,2,5,5,5,1,5,1,5,5,4,85,15,85,15,40,2,2,7,7,2018,NA,2,0,1,0,42,5
222763,1.314666137,2,6,1,2,5,5,5,1,5,1,5,5,4,95,0,70,0,70,2,2,7,7,1958,NA,0,1,1,0,64,4
222770,0.538284285,3,9,0,3,5,5,5,1,5,1,5,5,4,85,0,NA,60,50,2,4,7,4,1985,NA,2,0,1,0,38,3
222787,NA,3,29,0,2,4,5,5,1,5,1,5,5,4,0,0,50,50,-6,4,NA,NA,7,NA,NA,2,0,1,0,32,NA
222794,0.53046503,2,1,0,1,5,1,5,1,5,1,5,5,3,100,0,85,0,50,1,4,3,6,NA,NA,0,0,1,0,53,3
222800,0.625828835,3,12,1,4,1,4,3,3,4,3,4,2,1,30,100,0,100,100,6,2,6,1,2020,NA,0,1,1,0,65,2
222824,0.845597005,4,36,1,3,5,5,5,3,5,1,5,5,1,0,70,15,70,NA,4,1,4,4,1950,NA,0,0,1,0,80,1
222831,0.658489789,1,51,1,1,5,5,5,1,5,1,5,5,4,85,0,85,0,85,4,3,7,5,1896,1,0,0,1,0,71,4
222848,0.662681925,2,17,0,4,2,3,3,3,3,3,3,2,2,0,70,15,70,100,6,2,6,7,1960,NA,0,0,1,1,66,3
222855,1.288584104,2,36,1,1,5,5,5,1,5,1,5,5,4,100,0,85,15,30,3,4,7,7,1988,NA,1,1,1,0,63,4
222862,0.831103857,1,13,1,4,2,3,4,4,2,3,3,1,1,0,100,10,90,70,7,7,7,4,1982,NA,0,0,0,0,55,3
222879,NA,2,NA,1,4,3,4,4,3,3,4,4,3,1,0,100,0,100,-6,6,1,6,1,NA,NA,0,0,1,1,55,3
222886,2.041455815,2,8,1,4,5,5,5,2,5,2,5,5,2,20,85,20,65,50,6,1,6,2,1950,NA,1,1,1,0,46,3
222893,1.541950062,2,24,0,3,2,3,3,3,3,1,4,4,3,100,NA,100,30,NA,NA,3,2,6,NA,NA,0,0,0,0,65,2
222916,1.685668658,3,8,0,4,2,2,2,3,2,3,2,2,2,NA,NA,50,85,85,4,6,2,2,1960,NA,1,0,0,1,49,2
222930,0.928863912,2,27,1,3,3,4,3,2,4,1,4,4,4,85,0,70,15,60,3,3,6,7,1980,NA,0,0,1,0,69,4
222947,1.595041148,3,13,1,2,4,4,4,2,4,2,4,5,4,100,15,60,40,90,NA,4,5,4,NA,NA,0,0,0,0,NA,4
222954,0.386305912,4,NA,0,2,4,4,4,1,4,1,4,4,1,0,100,0,85,60,6,2,6,6,1989,NA,0,1,0,0,57,1
222961,NA,2,20,0,2,3,3,3,2,2,3,3,3,1,30,85,40,85,-6,6,2,6,4,1933,NA,0,0,0,0,80,4
222992,2.376930333,2,51,0,4,2,2,3,2,3,1,3,2,2,70,70,50,50,85,4,3,6,2,1990,NA,0,0,1,0,55,3
223001,0.475257687,1,36,1,3,2,4,1,2,3,2,3,2,4,85,0,85,0,60,2,3,6,6,1922,NA,0,1,0,0,78,5
223025,1.554771097,3,12,1,4,1,1,1,2,1,3,1,2,1,0,100,0,100,50,NA,6,2,4,2004,NA,0,0,0,1,26,3
223032,0.528438253,2,16,1,5,1,3,1,3,1,5,3,1,1,0,100,0,40,50,5,2,5,1,NA,NA,0,0,0,0,66,3
223049,0.616169813,2,12,1,1,5,4,5,1,5,1,5,5,4,70,0,70,15,60,3,4,7,6,NA,NA,2,1,0,0,41,3
223056,NA,2,29,1,1,5,5,5,1,5,1,5,5,4,55,0,55,0,-6,1,2,6,7,1900,NA,0,0,0,1,29,5
223063,0.364020538,2,24,1,4,5,5,5,1,5,1,5,5,4,1,0,10,0,NA,2,1,7,7,1896,1,0,0,0,0,79,3
223070,0.595650941,1,41,0,3,4,5,5,1,5,1,5,4,4,85,0,60,0,70,2,3,6,7,2019,NA,0,0,0,0,71,5
223087,1.168597378,1,17,1,2,3,4,4,2,5,1,5,5,4,85,0,85,5,70,2,4,7,7,2012,NA,0,0,0,0,24,4
223094,0.535934663,1,24,1,4,3,4,3,3,4,4,4,3,1,0,90,25,70,90,6,2,6,4,2010,NA,0,0,0,0,63,5
223117,0.646127559,3,18,0,4,4,4,3,2,5,4,4,4,1,0,100,80,100,100,4,1,4,4,1999,NA,2,0,1,0,42,4
223124,0.447917494,2,45,0,1,5,5,5,1,5,1,5,5,4,85,0,100,0,50,4,5,4,4,1993,NA,4,0,1,0,43,3
223131,2.282440116,2,20,1,3,4,4,4,2,5,3,5,4,4,70,0,50,50,85,4,4,1,4,1952,NA,1,0,0,0,66,2
223148,0.63396132,1,42,1,3,3,5,5,1,4,1,5,4,4,70,0,60,40,15,4,4,5,6,1972,NA,0,0,0,0,56,3
223155,1.130719191,1,49,1,4,3,2,2,3,3,3,3,3,1,0,100,0,100,90,6,2,6,1,2010,NA,0,0,0,0,68,2
223179,NA,4,51,0,3,4,2,3,2,4,2,4,4,NA,50,50,30,40,-6,6,2,4,NA,NA,NA,0,0,1,0,60,4
223186,0.424051685,4,12,1,3,3,3,3,2,3,2,3,3,1,30,85,15,85,40,6,2,6,4,1995,NA,1,0,1,0,NA,5
223193,NA,2,35,0,4,3,4,4,3,4,4,3,3,1,15,85,0,70,-6,6,2,6,1,1935,NA,0,0,1,0,58,4
223209,1.25852457,1,24,1,1,4,5,4,1,4,1,4,4,4,85,0,70,15,40,2,2,7,4,NA,NA,0,0,1,0,79,2
223216,1.954503386,4,24,0,4,1,3,2,4,3,4,2,2,1,0,100,50,100,50,6,1,5,4,1958,NA,1,1,0,0,36,1
223223,0.736404336,4,24,0,3,4,4,4,3,4,3,4,3,1,0,100,15,60,78,6,1,6,7,1991,NA,0,1,1,0,36,3
223230,1.514665415,2,11,1,1,5,5,4,1,5,1,4,5,4,100,0,100,60,100,NA,1,7,7,1964,NA,0,0,1,0,80,2
223247,0.628047221,2,6,1,3,3,4,4,3,3,3,4,3,2,50,85,0,60,60,6,2,5,4,1938,NA,0,1,0,0,74,5
223261,0.374006379,2,25,1,1,4,5,4,2,3,1,3,4,4,85,15,70,30,40,NA,4,6,7,1903,NA,0,0,1,0,65,3
223278,0.754661148,2,13,0,4,1,1,1,3,1,1,3,1,2,30,85,15,40,80,5,2,5,4,1962,NA,0,0,0,0,58,3
223285,1.221020392,2,11,1,2,5,5,5,1,5,1,5,5,4,85,0,85,0,60,2,3,6,7,1960,NA,2,1,1,0,50,5
223292,0.655424991,2,24,0,4,1,1,1,4,1,4,1,1,1,0,100,15,85,30,6,1,6,1,2001,NA,2,1,1,0,28,3
223315,1.133629977,2,28,1,2,4,4,1,1,4,1,4,5,4,100,15,85,30,60,4,4,7,4,1940,NA,0,0,1,0,55,3
223322,0.729490186,1,39,1,3,3,3,3,3,4,3,4,3,1,40,85,15,85,70,6,2,6,2,1924,NA,0,0,0,0,80,2
223339,0.691691777,3,27,0,3,4,4,4,1,5,1,4,4,1,15,85,0,85,50,5,2,4,2,1900,NA,0,0,1,0,56,3
223346,1.726649252,1,NA,0,5,3,4,4,2,4,3,4,4,2,0,60,15,15,40,4,1,6,5,1902,NA,0,0,0,0,39,3
223377,0.804693473,4,48,1,4,2,4,4,2,3,1,4,3,4,15,15,85,50,60,4,2,6,5,1980,NA,3,0,0,1,29,1
223384,0.699916811,3,19,0,2,2,2,2,2,2,1,3,2,4,40,15,50,50,50,4,2,4,4,1987,NA,3,0,1,0,33,4
223391,0.443259633,2,35,0,3,2,3,3,3,1,3,2,1,2,15,70,20,70,70,5,2,4,4,1948,NA,1,0,0,0,58,3
223407,0.653237153,1,40,0,4,5,5,5,1,5,1,5,5,1,0,100,0,60,85,4,1,5,2,1950,NA,0,0,0,0,71,3
223445,0.260737198,2,39,0,2,3,4,4,1,5,1,5,3,4,89,0,65,11,85,2,2,6,6,1947,NA,2,0,1,0,NA,5
223452,1.131912279,2,45,1,1,4,4,3,1,5,1,4,5,4,30,0,15,0,0,1,4,4,4,1985,NA,2,0,1,0,35,4
223469,0.814768922,2,55,0,3,5,5,5,1,3,1,5,5,4,100,0,100,15,70,NA,1,6,4,1965,NA,0,0,1,0,49,4
223476,0.370477988,1,8,1,3,4,5,4,1,4,1,4,4,4,60,0,50,0,50,6,4,5,4,1900,NA,1,0,0,0,73,4
223483,NA,3,36,0,2,4,4,4,2,4,2,4,4,4,70,15,50,30,-7,4,2,2,2,NA,NA,2,1,1,1,43,4
223490,1.679419189,2,6,0,5,5,5,1,1,5,1,1,4,4,80,0,85,50,100,NA,7,7,4,2000,NA,3,0,1,1,30,4
223506,NA,2,9,0,3,2,4,2,3,3,3,4,4,4,50,10,60,30,-6,5,4,3,6,1970,NA,0,1,0,1,NA,4
223520,0.459851918,1,9,1,1,5,5,5,1,5,1,5,5,4,100,0,100,0,85,4,4,7,7,1990,NA,0,0,0,0,71,4
223537,2.379262627,2,NA,0,4,1,1,2,3,2,1,3,3,1,50,70,50,70,90,4,4,5,4,2001,NA,1,0,1,0,47,1
223551,1.008545393,3,1,1,3,3,4,4,3,4,3,4,3,1,0,100,0,100,70,NA,1,7,1,NA,NA,1,0,1,0,28,3
223568,0.98669273,1,34,1,4,4,4,4,2,4,2,4,4,1,0,100,0,85,70,6,1,6,1,NA,NA,0,0,1,0,80,4
223599,2.136992887,1,49,1,1,4,5,4,1,4,1,4,4,1,0,85,0,30,70,7,1,7,4,NA,NA,3,0,0,0,55,4
223605,0.29140969,1,17,0,2,5,5,5,1,5,2,5,5,4,90,0,75,15,40,2,3,7,7,1980,NA,0,0,1,0,73,5
223629,1.618441871,4,35,0,2,5,4,5,1,5,2,4,5,4,70,0,60,30,50,4,3,6,4,1980,NA,0,1,0,0,62,3
223636,0.491424799,2,27,0,2,3,4,4,2,4,2,4,4,1,60,70,40,40,85,4,2,4,4,NA,NA,2,0,1,0,51,3
223643,1.196438112,2,45,0,4,4,1,1,4,4,4,2,2,1,0,100,0,100,70,NA,1,7,3,2000,NA,0,0,1,0,67,2
223667,1.137991887,2,39,0,2,3,3,3,3,4,3,2,3,NA,40,85,15,60,60,4,2,5,4,1970,NA,0,0,0,0,NA,3
223698,0.303992454,4,25,1,2,2,4,5,1,4,1,4,4,4,85,0,90,10,60,2,NA,NA,7,NA,NA,0,0,1,0,80,5
223704,0.84729148,4,24,1,1,4,4,5,1,5,2,4,5,4,80,0,100,30,40,2,2,6,7,1944,NA,0,0,1,0,30,4
223711,0.841882204,2,6,1,4,1,2,2,3,2,3,2,1,1,50,70,30,85,70,4,4,4,2,1979,NA,0,0,1,1,58,1
223728,1.522495207,3,17,1,4,1,3,4,1,4,1,3,2,4,85,0,70,60,60,4,6,1,2,2009,NA,0,0,0,0,27,3
223742,0.841160902,2,48,0,3,4,5,4,4,4,3,5,2,3,20,70,15,65,90,5,1,6,6,1998,NA,4,0,0,1,48,5
223759,0.879395251,1,6,0,3,1,4,4,2,4,1,2,4,4,80,0,80,30,50,2,5,2,5,NA,NA,0,0,0,1,60,2
223766,1.192704209,1,48,1,1,5,5,5,1,5,1,5,4,4,85,0,70,0,40,2,5,5,7,2000,NA,1,0,0,0,45,3
223780,0.339781801,3,48,0,2,5,5,5,1,5,1,5,5,4,60,0,70,0,30,3,2,7,7,1957,NA,1,0,1,0,40,3
223803,1.603060546,2,NA,0,1,5,5,5,1,5,1,5,5,4,85,0,70,40,50,NA,2,7,5,2009,NA,2,0,1,1,37,2
223827,1.099205701,2,22,0,3,1,3,2,2,1,3,3,2,1,0,75,10,40,50,5,2,5,1,1996,NA,1,0,1,0,27,4
223834,0.476165125,2,18,0,2,3,5,4,1,4,1,5,3,4,60,0,30,0,20,2,3,7,7,1978,NA,0,0,0,0,49,4
223841,1.072760537,1,49,1,4,1,1,1,4,3,5,1,3,2,30,NA,40,70,85,6,3,6,4,1932,NA,0,0,0,0,80,2
223858,3.220715368,2,25,1,3,3,3,3,2,4,2,5,3,1,30,70,15,70,50,4,2,4,7,1984,NA,0,1,0,0,54,2
223865,0.580445952,1,39,0,2,5,5,5,1,5,1,5,5,4,85,0,NA,0,40,2,2,5,7,NA,NA,2,1,1,0,44,5
223872,0.558035022,1,36,0,3,4,5,5,1,5,2,5,5,4,60,0,30,40,90,4,2,NA,2,1990,NA,2,0,0,0,59,5
223889,0.851663213,1,25,0,1,3,2,3,2,4,2,5,4,4,30,15,40,60,80,5,2,7,4,1980,NA,3,0,0,0,46,5
223896,0.505828955,2,13,1,2,5,5,5,2,5,1,5,5,4,85,15,70,30,60,2,2,6,7,1900,NA,0,0,0,0,69,4
223902,1.168615315,3,17,0,1,4,4,4,1,4,1,4,4,1,15,70,40,60,50,5,1,6,2,1987,NA,1,0,0,1,39,2
223926,1.073264952,2,42,1,4,4,5,4,3,4,3,4,4,4,100,0,70,70,85,3,2,7,7,NA,NA,0,0,0,0,77,5
223933,0.529465933,1,42,1,3,4,5,5,1,5,1,5,4,4,85,0,70,15,60,2,3,6,4,1920,NA,0,0,1,0,80,3
223940,NA,3,39,0,5,2,1,1,4,2,5,1,2,1,15,85,90,90,-6,6,2,6,1,2008,NA,0,1,1,0,29,4
223957,1.446382294,2,37,1,3,5,5,5,1,5,1,5,5,4,85,0,75,0,40,2,2,7,4,1800,NA,0,0,1,0,72,4
223971,0.35390657,1,51,0,2,3,4,3,3,3,2,4,3,3,40,40,30,40,100,4,2,6,4,1990,NA,3,0,1,0,50,5
223988,0.331680543,2,9,0,3,1,3,4,1,2,2,2,2,3,65,45,35,30,50,4,2,6,7,1990,NA,0,1,0,0,38,4
223995,0.729913755,2,6,1,2,3,3,4,1,4,1,4,4,4,70,30,60,15,50,2,4,6,6,NA,NA,1,1,0,0,53,5
224004,0.575605621,1,36,0,3,4,4,3,1,4,2,3,4,4,75,0,55,40,60,4,2,7,2,1920,NA,0,0,1,0,63,NA
224011,0.577414408,3,26,0,3,1,2,4,2,2,3,3,2,1,30,70,30,70,70,5,2,6,4,NA,NA,0,0,1,0,70,2
224028,0.778179821,3,47,1,2,3,4,5,1,5,1,5,5,4,85,0,75,0,50,3,4,6,6,1940,NA,2,0,0,0,50,3
224035,0.586249656,3,47,0,3,3,4,3,2,3,3,4,3,1,30,75,30,85,85,7,1,6,1,1989,NA,2,0,1,0,26,3
224042,0.536235289,2,NA,0,4,3,4,4,3,4,3,4,4,1,40,85,40,85,85,4,1,1,4,1960,NA,0,0,1,0,75,3
224059,1.161873698,1,6,1,1,5,5,4,1,5,1,5,5,4,85,0,85,0,40,2,3,6,6,NA,NA,NA,0,0,0,NA,5
224080,1.436736724,2,5,1,4,3,4,3,3,4,3,4,4,2,40,60,30,40,60,5,3,6,1,1970,NA,1,1,0,0,49,4
224103,0.29698757,2,37,1,3,2,4,4,3,3,3,3,3,1,30,85,15,85,50,6,2,6,1,NA,NA,0,0,1,0,63,4
224110,0.965524391,2,6,1,3,2,4,4,1,2,1,3,3,4,85,0,70,0,40,5,4,7,6,1950,NA,0,0,0,0,77,3
224127,0.48464051,1,16,1,2,5,5,5,1,5,1,5,5,4,100,0,60,0,50,3,2,7,7,1920,NA,0,0,0,0,65,4
224134,1.951999642,4,17,0,2,3,4,2,2,2,2,3,3,1,50,50,50,50,50,5,5,5,4,1970,NA,1,0,0,0,56,2
224141,0.5498154,2,42,1,1,5,5,5,1,5,1,5,4,4,70,0,60,15,40,7,5,4,1,NA,NA,0,0,1,0,72,2
224158,0.976700566,4,53,1,2,4,5,5,1,5,1,5,5,4,70,0,45,5,30,2,3,7,6,1850,NA,2,0,0,0,25,4
224165,0.977433474,3,12,0,3,2,4,3,2,3,2,3,3,4,70,40,70,40,70,4,4,7,4,NA,NA,0,0,0,0,80,2
224172,0.787129857,1,27,0,4,1,3,1,3,3,4,1,3,1,0,75,10,65,60,5,2,6,3,NA,NA,0,0,0,0,69,4
224189,NA,2,42,0,3,3,4,4,1,2,1,4,3,4,100,0,75,0,-6,4,2,7,6,2012,NA,0,0,0,1,NA,5
224219,1.722942584,3,6,1,4,3,4,4,1,4,2,3,3,4,50,30,50,50,55,3,2,7,4,1990,NA,0,1,0,1,23,3
